,0,link,long,la
1387,新明星花园(三期),https://shanghai.anjuke.com/community/view/820041,31.182172,121.361576
1388,新芦苑B区,https://shanghai.anjuke.com/community/view/820014,30.880435,121.861529
1389,裕鸿佳苑(北二区),https://shanghai.anjuke.com/community/view/820004,31.528877,121.857072
1390,淞南五村,https://shanghai.anjuke.com/community/view/819955,31.339085,121.48507
1391,民惠佳苑(九区),https://shanghai.anjuke.com/community/view/819884,31.216371,121.116562
1392,四季绿城(北区),https://shanghai.anjuke.com/community/view/819865,31.336121,121.483884
1393,马泾桥一村,https://shanghai.anjuke.com/community/view/819704,31.425435,121.424019
1394,绿地东上海海富城市花园(一期),https://shanghai.anjuke.com/community/view/819593,31.13208,121.574796
1395,陆家嘴金融城人才公寓西区,https://shanghai.anjuke.com/community/view/819530,31.20777,121.540242
1396,民苑小区,https://shanghai.anjuke.com/community/view/819446,31.177941,121.464976
1397,海上纳缇(公寓),https://shanghai.anjuke.com/community/view/819417,30.758602,121.332917
1398,嘉里华庭,https://shanghai.anjuke.com/community/view/819310,31.219603,121.442447
1399,联明雅苑,https://shanghai.anjuke.com/community/view/819171,31.14531,121.34977
1400,康桥水都(东区),https://shanghai.anjuke.com/community/view/818770,31.368706,121.449348
1401,华一新城,https://shanghai.anjuke.com/community/view/818600,31.163865,121.405729
1402,青湖轩,https://shanghai.anjuke.com/community/view/818527,31.150559,121.151844
1403,静安花苑,https://shanghai.anjuke.com/community/view/818416,31.317958,121.307289
1404,晶华坊,https://shanghai.anjuke.com/community/view/818314,31.12878,121.439481
1405,金玉满堂,https://shanghai.anjuke.com/community/view/818201,30.895603,121.167656
1406,金翼小区,https://shanghai.anjuke.com/community/view/818194,31.370563,121.550836
1407,沪南路3468弄小区,https://shanghai.anjuke.com/community/view/818182,31.121267,121.569542
1408,宁波路363弄1-3号小区,https://shanghai.anjuke.com/community/view/818067,31.243843,121.486898
1409,南洋虹桥公寓,https://shanghai.anjuke.com/community/view/818033,31.202888,121.426573
1410,虹桥怡和园,https://shanghai.anjuke.com/community/view/818017,31.18378,121.399769
1411,南桥新城金水丽苑,https://shanghai.anjuke.com/community/view/817975,30.965554,121.500163
1412,教工苑,https://shanghai.anjuke.com/community/view/817862,30.839583,121.437273
1413,明丰新纪苑,https://shanghai.anjuke.com/community/view/817784,31.132058,121.460316
1414,红星紫郡,https://shanghai.anjuke.com/community/view/817783,30.753467,121.353169
1415,万科假日风景(公寓),https://shanghai.anjuke.com/community/view/817288,31.108307,121.407291
1416,创智坊(一期北区),https://shanghai.anjuke.com/community/view/817252,31.31074,121.517464
1417,高兴花园五街坊,https://shanghai.anjuke.com/community/view/817108,31.117123,121.408491
1418,曹安国际鞋城公寓,https://shanghai.anjuke.com/community/view/817074,31.258178,121.369858
1419,富友嘉园(南区),https://shanghai.anjuke.com/community/view/817067,31.266968,121.328838
1420,馨运公寓,https://shanghai.anjuke.com/community/view/805107,31.27226,121.538867
1421,新城盛世,https://shanghai.anjuke.com/community/view/804962,31.167315,121.107645
1422,新城上坤樾山美墅,https://shanghai.anjuke.com/community/view/804909,31.107558,121.244571
1423,瑞虹新城怡庭,https://shanghai.anjuke.com/community/view/804667,31.269832,121.508108
1424,翔昆苑,https://shanghai.anjuke.com/community/view/801724,31.03442,121.128547
1425,国乐广场,https://shanghai.anjuke.com/community/view/799486,31.039703,121.258588
1426,御岛财富公馆,https://shanghai.anjuke.com/community/view/797666,31.397141,121.704891
1427,美罗家园美安苑,https://shanghai.anjuke.com/community/view/796451,31.394245,121.35256
1428,绿地香溢(公寓),https://shanghai.anjuke.com/community/view/793363,30.861583,121.577317
1429,碧玉澜庭,https://shanghai.anjuke.com/community/view/792508,31.275863,121.581895
1430,宝祥新苑,https://shanghai.anjuke.com/community/view/790821,31.486314,121.343158
1431,长征家苑,https://shanghai.anjuke.com/community/view/789216,31.256006,121.396975
1432,绿庭悦公馆,https://shanghai.anjuke.com/community/view/767231,31.044441,121.233711
1433,绿洲长岛花园,https://shanghai.anjuke.com/community/view/752212,31.105914,121.352867
1434,九华丽苑,https://shanghai.anjuke.com/community/view/751811,30.931682,121.467698
1435,中骏柏景湾,https://shanghai.anjuke.com/community/view/730621,31.123964,121.551953
1436,祥美苑,https://shanghai.anjuke.com/community/view/727131,31.367335,121.541664
1437,华腾苑,https://shanghai.anjuke.com/community/view/725323,31.242135,121.234902
1438,恒盛鼎城华公馆,https://shanghai.anjuke.com/community/view/721028,31.283371,121.396233
1439,新凯城紫荆苑,https://shanghai.anjuke.com/community/view/660128,31.119306,121.249379
1440,品尚雅阁,https://shanghai.anjuke.com/community/view/659179,31.010866,121.243989
1441,建发玖珑湾,https://shanghai.anjuke.com/community/view/658997,31.120941,121.264538
1442,安亭新镇雅苑,https://shanghai.anjuke.com/community/view/658942,31.275851,121.175851
1443,凌桥景园,https://shanghai.anjuke.com/community/view/658172,31.366579,121.537024
1444,绿地清猗园(一期),https://shanghai.anjuke.com/community/view/657618,31.303043,121.323616
1445,齐友佳苑,https://shanghai.anjuke.com/community/view/657590,31.211592,121.677971
1446,万科有山,https://shanghai.anjuke.com/community/view/657571,31.132687,121.237811
1447,中星海上名豪苑水岸丽苑,https://shanghai.anjuke.com/community/view/657442,31.276922,121.334948
1448,农房松江府,https://shanghai.anjuke.com/community/view/656792,31.020129,121.194345
1449,美罗家园美平苑,https://shanghai.anjuke.com/community/view/656566,31.396975,121.35457
1450,新闸路1911弄小区,https://shanghai.anjuke.com/community/view/653779,31.233022,121.448833
1451,贞溪二村,https://shanghai.anjuke.com/community/view/652518,30.991114,121.083582
1452,万科城,https://shanghai.anjuke.com/community/view/652381,31.032014,121.393215
1453,鹤沙航城汇康锦苑,https://shanghai.anjuke.com/community/view/647832,31.076932,121.599417
1454,浦东朝阳新村,https://shanghai.anjuke.com/community/view/647415,30.978188,121.747385
1455,宝华紫薇花园,https://shanghai.anjuke.com/community/view/642153,31.213619,121.390391
1456,保集澜湾,https://shanghai.anjuke.com/community/view/641223,31.244871,121.679442
1457,上海天玺,https://shanghai.anjuke.com/community/view/639324,31.221418,121.464047
1458,文化名邸,https://shanghai.anjuke.com/community/view/637421,31.322905,121.504126
1459,水都南岸MOMA洋房,https://shanghai.anjuke.com/community/view/635113,31.093802,121.064052
1460,万科翡翠公园(二期),https://shanghai.anjuke.com/community/view/627907,31.185759,121.62034
1461,臻园(公寓),https://shanghai.anjuke.com/community/view/626700,31.197018,121.407218
1462,千汇苑四村,https://shanghai.anjuke.com/community/view/620567,31.12334,121.772403
1463,城林雅苑,https://shanghai.anjuke.com/community/view/620217,31.133691,121.514616
1464,陆家嘴人才公寓,https://shanghai.anjuke.com/community/view/619777,31.207242,121.541204
1465,奉铭佳苑,https://shanghai.anjuke.com/community/view/617356,30.909069,121.64844
1466,东元坊住宅小区,https://shanghai.anjuke.com/community/view/612710,31.213541,121.50146
1467,中环和润苑,https://shanghai.anjuke.com/community/view/612557,31.288798,121.561605
1468,同济融景雅苑,https://shanghai.anjuke.com/community/view/609104,31.290966,121.325359
1469,星海家园,https://shanghai.anjuke.com/community/view/608973,31.287356,121.686335
1470,建发璟墅,https://shanghai.anjuke.com/community/view/608943,31.324628,121.506401
1471,海霞佳苑,https://shanghai.anjuke.com/community/view/608100,31.176082,121.752185
1472,荷塘月色景苑,https://shanghai.anjuke.com/community/view/605852,30.950897,120.887327
1473,高杨佳苑,https://shanghai.anjuke.com/community/view/596150,31.331624,121.47531
1474,中建公园壹号,https://shanghai.anjuke.com/community/view/595172,30.91366,121.664156
1475,森兰名佳,https://shanghai.anjuke.com/community/view/595156,31.325492,121.599033
1476,绿地秋霞坊(公寓),https://shanghai.anjuke.com/community/view/595141,31.334424,121.26529
1477,汇智湖畔家园,https://shanghai.anjuke.com/community/view/595129,31.20513,121.611879
1478,聚缘北庭,https://shanghai.anjuke.com/community/view/592960,31.050075,121.552129
1479,上师大科技园,https://shanghai.anjuke.com/community/view/592277,31.164265,121.421171
1480,新紫茂国际,https://shanghai.anjuke.com/community/view/583255,31.285304,121.615768
1481,森宏旗臻,https://shanghai.anjuke.com/community/view/581810,31.154795,121.499
1482,世博家园十五街坊,https://shanghai.anjuke.com/community/view/569173,31.077354,121.509462
1483,世博家园七街坊,https://shanghai.anjuke.com/community/view/569168,31.083543,121.512495
1484,抚顺路363弄小区,https://shanghai.anjuke.com/community/view/565387,31.283917,121.518196
1485,恒盛豪庭,https://shanghai.anjuke.com/community/view/562580,31.330016,121.476514
1486,浦江颐城晶寓,https://shanghai.anjuke.com/community/view/546555,31.102904,121.509941
1487,建发珑庭(一期),https://shanghai.anjuke.com/community/view/544596,31.325505,121.511494
1488,珠光新村,https://shanghai.anjuke.com/community/view/527608,31.114039,121.057079
1489,金瀚园,https://shanghai.anjuke.com/community/view/518524,30.740107,121.354745
1490,绿地芳满庭,https://shanghai.anjuke.com/community/view/515209,30.755866,121.322843
1491,青春驿站公寓,https://shanghai.anjuke.com/community/view/509153,31.14143,121.323794
1492,鸿园坊,https://shanghai.anjuke.com/community/view/505759,31.029254,121.748454
1493,黄石路169弄小区,https://shanghai.anjuke.com/community/view/505623,31.164152,121.463266
1494,阳光威尼斯一期,https://shanghai.anjuke.com/community/view/490015,31.267536,121.377807
1495,汇颂南苑,https://shanghai.anjuke.com/community/view/489022,31.056675,121.538324
1496,南村小区,https://shanghai.anjuke.com/community/view/488117,31.123948,121.280555
1497,虹宝苑,https://shanghai.anjuke.com/community/view/486261,31.544299,121.634514
1498,绿洲康城金帝豪苑,https://shanghai.anjuke.com/community/view/480036,31.155037,121.579858
1499,玉环新村,https://shanghai.anjuke.com/community/view/478401,31.635566,121.415491
1500,海霞新苑,https://shanghai.anjuke.com/community/view/467194,31.174209,121.745702
1501,爱博二村,https://shanghai.anjuke.com/community/view/456920,31.213047,121.312516
1502,桂林新村,https://shanghai.anjuke.com/community/view/451647,31.673747,121.544865
1503,松江桃园小区,https://shanghai.anjuke.com/community/view/447327,31.133138,121.332664
1504,珠江假日广场,https://shanghai.anjuke.com/community/view/446390,31.09113,121.238676
1505,光启南路210弄小区,https://shanghai.anjuke.com/community/view/445768,31.225116,121.500975
1506,绿舟星城,https://shanghai.anjuke.com/community/view/444922,31.590573,121.5278
1507,中福花苑,https://shanghai.anjuke.com/community/view/432810,31.216219,121.505234
1508,明华二村,https://shanghai.anjuke.com/community/view/431003,31.675805,121.546144
1509,利泰广场,https://shanghai.anjuke.com/community/view/426998,31.314021,121.488325
1510,新高苑兰园,https://shanghai.anjuke.com/community/view/426150,31.29651,121.630051
1511,华亭新家百合苑,https://shanghai.anjuke.com/community/view/425656,31.017917,121.195202
1512,汕头小区,https://shanghai.anjuke.com/community/view/425068,31.237182,121.484826
1513,祥平公寓,https://shanghai.anjuke.com/community/view/424468,31.116268,121.069025
1514,钱桥新苑,https://shanghai.anjuke.com/community/view/420425,30.875669,121.545403
1515,国际滨江城,https://shanghai.anjuke.com/community/view/409682,31.280149,121.561869
1516,西郊半岛名苑,https://shanghai.anjuke.com/community/view/407492,31.232119,121.237333
1517,合生财富海景公馆,https://shanghai.anjuke.com/community/view/405772,30.731734,121.359353
1518,东方城市豪苑,https://shanghai.anjuke.com/community/view/405634,31.199093,121.712603
1519,东方花园三期,https://shanghai.anjuke.com/community/view/401956,31.147909,121.372146
1520,东方花园二期,https://shanghai.anjuke.com/community/view/401935,31.150598,121.370905
1521,御沁园(东区公寓),https://shanghai.anjuke.com/community/view/397388,31.108071,121.581995
1522,美善新天地,https://shanghai.anjuke.com/community/view/396652,31.089024,121.263278
1523,明园森林都市三期,https://shanghai.anjuke.com/community/view/395679,31.297431,121.463077
1524,大华锦绣华城十二街区,https://shanghai.anjuke.com/community/view/394701,31.188557,121.547533
1525,大华锦绣华城十街区,https://shanghai.anjuke.com/community/view/394698,31.190699,121.542203
1526,远洋7号,https://shanghai.anjuke.com/community/view/381951,31.410974,121.353848
1527,锋尚99公馆,https://shanghai.anjuke.com/community/view/379646,31.040274,121.255907
1528,水月坊,https://shanghai.anjuke.com/community/view/376851,31.275992,121.548381
1529,龙盛佳苑,https://shanghai.anjuke.com/community/view/374486,31.288655,121.430982
1530,长江二村,https://shanghai.anjuke.com/community/view/373304,31.681482,121.542839
1531,虹桥财富公馆,https://shanghai.anjuke.com/community/view/370262,31.15796,121.238468
1532,佘山珑原,https://shanghai.anjuke.com/community/view/370219,31.074648,121.202796
1533,凤凰花苑,https://shanghai.anjuke.com/community/view/370214,31.397495,121.701777
1534,龙湖蔚澜香醍(北区公寓),https://shanghai.anjuke.com/community/view/370213,31.354143,121.253901
1535,古北御庭,https://shanghai.anjuke.com/community/view/370201,31.205437,121.555426
1536,碧云公馆,https://shanghai.anjuke.com/community/view/370194,31.259005,121.608312
1537,东滩花园,https://shanghai.anjuke.com/community/view/370187,31.4608,121.846145
1538,海尚墅林苑,https://shanghai.anjuke.com/community/view/370162,30.844116,121.515835
1539,慧华东苑,https://shanghai.anjuke.com/community/view/367992,31.315165,121.406029
1540,中星海上名豪苑,https://shanghai.anjuke.com/community/view/365167,31.272037,121.336339
1541,东方巴黎城(别墅),https://shanghai.anjuke.com/community/view/363543,30.616762,121.105075
1542,荷风翠庭,https://shanghai.anjuke.com/community/view/357773,30.915276,121.813404
1543,金地艺境,https://shanghai.anjuke.com/community/view/346444,31.324849,121.355946
1544,东苑古龙城古龙尚居,https://shanghai.anjuke.com/community/view/344531,31.156639,121.405988
1545,长安小区,https://shanghai.anjuke.com/community/view/344342,31.255364,121.494518
1546,新汇绿苑一村,https://shanghai.anjuke.com/community/view/322567,31.029664,121.529329
1547,虹梅景苑四街坊,https://shanghai.anjuke.com/community/view/311411,31.051776,121.458381
1548,博学家园,https://shanghai.anjuke.com/community/view/299600,31.162764,121.525492
1549,金康花苑,https://shanghai.anjuke.com/community/view/291545,30.744776,121.319621
1550,金山东风新村,https://shanghai.anjuke.com/community/view/288874,30.811995,121.294427
1551,桃浦七村,https://shanghai.anjuke.com/community/view/287633,31.294592,121.356098
1552,安琪花苑,https://shanghai.anjuke.com/community/view/287290,31.046562,121.243933
1553,澳洲国际(公寓),https://shanghai.anjuke.com/community/view/260630,30.991089,121.43411
1554,格林公馆,https://shanghai.anjuke.com/community/view/259591,31.312459,121.315088
1555,浦江宝邸(北区),https://shanghai.anjuke.com/community/view/248422,31.068906,121.547084
1556,临潮二村,https://shanghai.anjuke.com/community/view/245559,30.724626,121.356566
1557,瑞泰里,https://shanghai.anjuke.com/community/view/244668,31.250444,121.492576
1558,星华公寓,https://shanghai.anjuke.com/community/view/244496,31.270478,121.299739
1559,滨浦新苑三村,https://shanghai.anjuke.com/community/view/244200,31.073708,121.509538
1560,上海蓝堡,https://shanghai.anjuke.com/community/view/243959,31.127443,121.702196
1561,新苗花苑,https://shanghai.anjuke.com/community/view/241562,31.045235,121.410757
1562,龙湖滟澜山,https://shanghai.anjuke.com/community/view/240046,31.137525,121.233435
1563,加州花园,https://shanghai.anjuke.com/community/view/232018,31.250464,121.338427
1564,万安金邸,https://shanghai.anjuke.com/community/view/221199,30.902484,121.184494
1565,长泰西郊别墅,https://shanghai.anjuke.com/community/view/221148,31.096565,121.295082
1566,安居兰庭,https://shanghai.anjuke.com/community/view/211213,31.249437,121.410423
1567,汇尊国际,https://shanghai.anjuke.com/community/view/207490,31.296612,121.163988
1568,百欣苑,https://shanghai.anjuke.com/community/view/202486,31.17639,121.758401
1569,东丰林居,https://shanghai.anjuke.com/community/view/200933,31.102826,121.586888
1570,加州水郡,https://shanghai.anjuke.com/community/view/200908,31.337633,121.518665
1571,美兰湖岭域(公寓),https://shanghai.anjuke.com/community/view/200798,31.401802,121.364896
1572,东方帕堤欧,https://shanghai.anjuke.com/community/view/200095,31.35766,121.392955
1573,上城名都(公寓),https://shanghai.anjuke.com/community/view/189968,31.293818,121.226303
1574,中海万锦城一期,https://shanghai.anjuke.com/community/view/189923,31.256849,121.466985
1575,盛世宝邸(一期),https://shanghai.anjuke.com/community/view/189922,31.341013,121.49509
1576,浅水湾恺悦名城,https://shanghai.anjuke.com/community/view/189916,31.25528,121.448013
1577,海淞苑,https://shanghai.anjuke.com/community/view/189913,31.390741,121.506933
1578,万豪公寓,https://shanghai.anjuke.com/community/view/189909,31.251415,121.485657
1579,清水湾,https://shanghai.anjuke.com/community/view/189836,31.34015,121.293513
1580,天和湖滨家园,https://shanghai.anjuke.com/community/view/188470,31.184552,121.760502
1581,华高二村,https://shanghai.anjuke.com/community/view/187298,31.286963,121.622479
1582,凤南一村,https://shanghai.anjuke.com/community/view/180646,31.281421,121.532698
1583,高福里,https://shanghai.anjuke.com/community/view/179783,31.227968,121.470035
1584,上航新村,https://shanghai.anjuke.com/community/view/178052,31.189499,121.361891
1585,紫勋雅苑,https://shanghai.anjuke.com/community/view/174596,31.20426,121.42499
1586,香逸湾(南区),https://shanghai.anjuke.com/community/view/172981,31.367909,121.451452
1587,金地格林郡(金地格林世界),https://shanghai.anjuke.com/community/view/172036,31.141171,121.110067
1588,金利公寓,https://shanghai.anjuke.com/community/view/169664,31.209856,121.668953
1589,齐爱佳苑,https://shanghai.anjuke.com/community/view/148176,31.213224,121.668291
1590,北市场小区,https://shanghai.anjuke.com/community/view/131144,31.247073,121.477962
1591,永兆豪庭(东区),https://shanghai.anjuke.com/community/view/131085,31.179236,121.402872
1592,阳城贵都,https://shanghai.anjuke.com/community/view/128822,31.291332,121.432073
1593,安业公寓,https://shanghai.anjuke.com/community/view/126715,31.272105,121.479456
1594,凯德新视界,https://shanghai.anjuke.com/community/view/126397,30.967299,121.816218
1595,阳城世家苑,https://shanghai.anjuke.com/community/view/119263,31.287738,121.43354
1596,君莲生活小区,https://shanghai.anjuke.com/community/view/119203,31.089595,121.415324
1597,银桥花园,https://shanghai.anjuke.com/community/view/117815,31.06185,121.415168
1598,德邑小城(公寓),https://shanghai.anjuke.com/community/view/116782,31.04598,121.191737
1599,凯迪澳澜湾,https://shanghai.anjuke.com/community/view/114236,31.136352,121.237764
1600,殷馨花苑,https://shanghai.anjuke.com/community/view/114038,31.325645,121.498837
1601,新顾村大家园C区,https://shanghai.anjuke.com/community/view/98839,31.366857,121.418555
1602,花园城,https://shanghai.anjuke.com/community/view/98503,31.278138,121.479025
1603,永福路花园洋房,https://shanghai.anjuke.com/community/view/86154,31.21632,121.450051
1604,宝林新苑,https://shanghai.anjuke.com/community/view/82952,31.406236,121.498876
1605,华园,https://shanghai.anjuke.com/community/view/82638,31.231374,121.440685
1606,万里名轩,https://shanghai.anjuke.com/community/view/81906,31.273284,121.415842
1607,南昌路166弄小区,https://shanghai.anjuke.com/community/view/64330,31.225158,121.47394
1608,永嘉大楼,https://shanghai.anjuke.com/community/view/62848,31.210848,121.45576
1609,欧风家园(南区),https://shanghai.anjuke.com/community/view/18364,31.101689,121.594255
1610,凯旋都市花园,https://shanghai.anjuke.com/community/view/17550,31.210042,121.425124
1611,鸿波大厦,https://shanghai.anjuke.com/community/view/16798,31.250808,121.475728
1612,晨星小区,https://shanghai.anjuke.com/community/view/16261,31.051017,121.317518
1613,佘山东郡,https://shanghai.anjuke.com/community/view/15760,31.108803,121.246536
1614,长桥四村,https://shanghai.anjuke.com/community/view/15520,31.140865,121.446379
1615,西郊景园,https://shanghai.anjuke.com/community/view/14915,31.187791,121.306993
1616,呼玛一村,https://shanghai.anjuke.com/community/view/14476,31.347759,121.459699
1617,世纪之门,https://shanghai.anjuke.com/community/view/14417,31.253896,121.445058
1618,兰城小区,https://shanghai.anjuke.com/community/view/14144,31.270975,121.586507
1619,竹桥新村,https://shanghai.anjuke.com/community/view/14143,31.260135,121.32687
1620,梅陇十一村,https://shanghai.anjuke.com/community/view/14106,31.138909,121.433734
1621,鑫峰苑,https://shanghai.anjuke.com/community/view/14065,31.061888,121.403484
1622,宝钢二村,https://shanghai.anjuke.com/community/view/14055,31.411012,121.490577
1623,呼玛五村,https://shanghai.anjuke.com/community/view/14002,31.347257,121.445895
1624,申城公寓,https://shanghai.anjuke.com/community/view/13918,31.250618,121.54912
1625,东镇小区,https://shanghai.anjuke.com/community/view/13778,31.208949,121.440607
1626,桂巷新村,https://shanghai.anjuke.com/community/view/13671,31.242657,121.406513
1627,地杰国际城E欧泊时光,https://shanghai.anjuke.com/community/view/13043,31.164844,121.582197
1628,盛世东苑,https://shanghai.anjuke.com/community/view/12952,31.338821,121.619617
1629,嘉城桃花岛香槟河畔,https://shanghai.anjuke.com/community/view/12884,31.27095,121.353163
1630,花木新村,https://shanghai.anjuke.com/community/view/12378,31.20099,121.564075
1631,呼玛三村,https://shanghai.anjuke.com/community/view/12170,31.346938,121.447442
1632,法华镇路101弄小区,https://shanghai.anjuke.com/community/view/12143,31.209116,121.438826
1633,梦家园,https://shanghai.anjuke.com/community/view/12127,31.329084,121.466905
1634,阳光花城同馨苑,https://shanghai.anjuke.com/community/view/11880,31.248622,121.684875
1635,昌鑫协和园,https://shanghai.anjuke.com/community/view/11846,31.332484,121.455528
1636,九里亭花苑,https://shanghai.anjuke.com/community/view/11785,31.142311,121.319658
1637,联富假日公寓,https://shanghai.anjuke.com/community/view/11659,31.24993,121.487176
1638,延吉东路131弄小区,https://shanghai.anjuke.com/community/view/11504,31.299287,121.551671
1639,澜茵华庭(东区),https://shanghai.anjuke.com/community/view/10926,31.246283,121.324315
1640,海上华庭,https://shanghai.anjuke.com/community/view/9883,31.155196,121.424246
1641,通河一村,https://shanghai.anjuke.com/community/view/9803,31.342201,121.452419
1642,航华二村二街坊,https://shanghai.anjuke.com/community/view/9590,31.176781,121.357975
1643,庄行新苑,https://shanghai.anjuke.com/community/view/9577,30.903227,121.402888
1644,泗塘一村小区,https://shanghai.anjuke.com/community/view/9291,31.345462,121.46233
1645,泗塘二村,https://shanghai.anjuke.com/community/view/9290,31.342557,121.461471
1646,同济新村,https://shanghai.anjuke.com/community/view/9146,31.287601,121.515893
1647,泰宸新苑,https://shanghai.anjuke.com/community/view/9071,31.247628,121.369113
1648,金桂新村,https://shanghai.anjuke.com/community/view/9006,31.292651,121.172093
1649,嘉宝公寓,https://shanghai.anjuke.com/community/view/8995,31.386342,121.247426
1650,安亭新镇风苑,https://shanghai.anjuke.com/community/view/8889,31.277778,121.176775
1651,殷高小区,https://shanghai.anjuke.com/community/view/8860,31.328899,121.49554
1652,丰盛雅苑,https://shanghai.anjuke.com/community/view/8857,31.252531,121.339138
1653,东方豪园(别墅),https://shanghai.anjuke.com/community/view/8838,31.339097,121.28161
1654,久事西郊花园,https://shanghai.anjuke.com/community/view/8811,31.186101,121.315213
1655,丰泽湾花园别墅,https://shanghai.anjuke.com/community/view/8732,31.127482,120.938791
1656,帕缇欧香苑(一期公寓),https://shanghai.anjuke.com/community/view/8703,31.146662,121.131918
1657,通河四村,https://shanghai.anjuke.com/community/view/8653,31.338601,121.452723
1658,九亭苑,https://shanghai.anjuke.com/community/view/8517,31.136256,121.334976
1659,屹立家园,https://shanghai.anjuke.com/community/view/8281,31.332617,121.438749
1660,莱顿小城,https://shanghai.anjuke.com/community/view/8221,31.072813,121.25273
1661,松云水苑(公寓),https://shanghai.anjuke.com/community/view/8186,31.04994,121.243725
1662,东方丽都,https://shanghai.anjuke.com/community/view/8125,31.391124,121.442063
1663,浦江花园,https://shanghai.anjuke.com/community/view/8120,30.993779,121.441013
1664,蓝色剑桥,https://shanghai.anjuke.com/community/view/8100,31.046224,121.194353
1665,文怡花园,https://shanghai.anjuke.com/community/view/8090,30.999752,121.446454
1666,月亮河碧园(公寓),https://shanghai.anjuke.com/community/view/8088,31.03924,121.195801
1667,四季绿城(南区),https://shanghai.anjuke.com/community/view/8082,31.33622,121.481708
1668,紫东新苑,https://shanghai.anjuke.com/community/view/8009,31.047364,121.215861
1669,东方夏威夷,https://shanghai.anjuke.com/community/view/7745,31.040566,121.597314
1670,双秀家园(南园),https://shanghai.anjuke.com/community/view/7717,31.12524,121.572161
1671,海洲桃花园,https://shanghai.anjuke.com/community/view/7696,31.040674,121.606826
1672,东湖小区,https://shanghai.anjuke.com/community/view/7409,31.203311,121.396756
1673,雅典花苑,https://shanghai.anjuke.com/community/view/7393,31.198744,121.404239
1674,朗诗新西郊,https://shanghai.anjuke.com/community/view/7354,31.212187,121.386228
1675,新泾一村,https://shanghai.anjuke.com/community/view/7331,31.223813,121.377625
1676,铭晖西郊苑,https://shanghai.anjuke.com/community/view/7276,31.217156,121.382868
1677,天山新苑,https://shanghai.anjuke.com/community/view/7274,31.223436,121.387589
1678,志丹公寓(南区),https://shanghai.anjuke.com/community/view/7202,31.273772,121.435408
1679,龙柏二村,https://shanghai.anjuke.com/community/view/7124,31.187472,121.36934
1680,黎明花园,https://shanghai.anjuke.com/community/view/7103,31.153539,121.354541
1681,金汇华光城,https://shanghai.anjuke.com/community/view/7081,31.189131,121.3799
1682,虹梅南苑,https://shanghai.anjuke.com/community/view/7075,31.118709,121.436385
1683,盛源花园,https://shanghai.anjuke.com/community/view/6917,31.127584,121.409571
1684,望族苑,https://shanghai.anjuke.com/community/view/6814,31.134656,121.414718
1685,新梅广场,https://shanghai.anjuke.com/community/view/6771,31.127292,121.39605
1686,新梅莘苑,https://shanghai.anjuke.com/community/view/6770,31.108824,121.394653
1687,甜爱大楼,https://shanghai.anjuke.com/community/view/6764,31.278073,121.492065
1688,金虹桥井亭苑,https://shanghai.anjuke.com/community/view/6745,31.172399,121.377349
1689,河滨大楼,https://shanghai.anjuke.com/community/view/6630,31.249042,121.489949
1690,久耕小区,https://shanghai.anjuke.com/community/view/6596,31.257846,121.497236
1691,欧风花都,https://shanghai.anjuke.com/community/view/6434,31.158106,121.391968
1692,新时代富嘉花园,https://shanghai.anjuke.com/community/view/6335,31.151158,121.393269
1693,复地北桥城(西区公寓),https://shanghai.anjuke.com/community/view/6312,31.040466,121.425874
1694,万科燕南园,https://shanghai.anjuke.com/community/view/6284,31.101657,121.434043
1695,沙家浜小区华济苑北区,https://shanghai.anjuke.com/community/view/6220,31.122559,121.467614
1696,凌兆新村,https://shanghai.anjuke.com/community/view/6125,31.151323,121.49789
1697,三林路785弄小区,https://shanghai.anjuke.com/community/view/6124,31.148113,121.514144
1698,荣成大厦,https://shanghai.anjuke.com/community/view/5915,31.246851,121.524825
1699,培花久远公寓,https://shanghai.anjuke.com/community/view/5758,31.201887,121.566705
1700,桃林一小区,https://shanghai.anjuke.com/community/view/5527,31.234876,121.549799
1701,西郊宝成花苑(一期),https://shanghai.anjuke.com/community/view/5271,31.203611,121.368746
1702,丁香大楼,https://shanghai.anjuke.com/community/view/5146,31.219135,121.44483
1703,华泾五村,https://shanghai.anjuke.com/community/view/5041,31.125466,121.451737
1704,纺三小区,https://shanghai.anjuke.com/community/view/5020,31.259893,121.531673
1705,鞍山六村,https://shanghai.anjuke.com/community/view/5012,31.281146,121.511445
1706,国和二村,https://shanghai.anjuke.com/community/view/4966,31.32586,121.535522
1707,广交小区,https://shanghai.anjuke.com/community/view/4892,31.203259,121.442505
1708,蒙古小区,https://shanghai.anjuke.com/community/view/4857,31.249214,121.477471
1709,华中大厦,https://shanghai.anjuke.com/community/view/4851,31.195922,121.428068
1710,东旺雍景苑,https://shanghai.anjuke.com/community/view/4817,31.271761,121.42802
1711,达安春之声花园,https://shanghai.anjuke.com/community/view/4807,31.27345,121.408566
1712,华元公寓,https://shanghai.anjuke.com/community/view/4797,31.176546,121.426235
1713,锦澳家园,https://shanghai.anjuke.com/community/view/4759,31.116055,121.37731
1714,南方城,https://shanghai.anjuke.com/community/view/4689,31.138099,121.405607
1715,兰花新村,https://shanghai.anjuke.com/community/view/4621,31.30881,121.534267
1716,源森地带公寓,https://shanghai.anjuke.com/community/view/4345,31.277606,121.506956
1717,红棉苑,https://shanghai.anjuke.com/community/view/4315,31.288984,121.35792
