,0,link,long,la
11438,桃浦西路441弄小区,https://shanghai.anjuke.com/community/view/865606,31.277967,121.398948
11439,枣阳路455弄小区,https://shanghai.anjuke.com/community/view/865605,31.235962,121.408384
11440,安远路294弄小区,https://shanghai.anjuke.com/community/view/865604,31.246171,121.448645
11441,石泉路81弄小区,https://shanghai.anjuke.com/community/view/865603,31.258111,121.434984
11442,桐柏路199弄小区,https://shanghai.anjuke.com/community/view/865602,31.241518,121.411298
11443,子长路241弄小区,https://shanghai.anjuke.com/community/view/865601,31.266528,121.441272
11444,金沙江路850弄小区,https://shanghai.anjuke.com/community/view/865600,31.237201,121.416
11445,万镇路200弄小区,https://shanghai.anjuke.com/community/view/865599,31.242393,121.378462
11446,普雄路46弄小区,https://shanghai.anjuke.com/community/view/865597,31.242925,121.429803
11447,胶州路967弄小区,https://shanghai.anjuke.com/community/view/865596,31.244226,121.442563
11448,光复西路1185弄小区,https://shanghai.anjuke.com/community/view/865594,31.234678,121.428058
11449,长寿路249弄小区,https://shanghai.anjuke.com/community/view/865593,31.247954,121.44629
11450,光复西路2525弄小区,https://shanghai.anjuke.com/community/view/865590,31.226946,121.403457
11451,光复西路140弄小区,https://shanghai.anjuke.com/community/view/865588,31.251271,121.436865
11452,光复西路1437弄小区,https://shanghai.anjuke.com/community/view/865587,31.233589,121.424358
11453,长寿路818弄小区,https://shanghai.anjuke.com/community/view/865585,31.242051,121.437122
11454,真南路2904弄小区,https://shanghai.anjuke.com/community/view/865584,31.272322,121.401682
11455,梅川路58弄小区,https://shanghai.anjuke.com/community/view/865583,31.244613,121.407372
11456,新会路234弄小区,https://shanghai.anjuke.com/community/view/865582,31.2471,121.447014
11457,西淡家渡路17弄小区,https://shanghai.anjuke.com/community/view/865580,31.240674,121.428009
11458,双山路570弄小区,https://shanghai.anjuke.com/community/view/865579,31.268057,121.430794
11459,真华路336弄小区,https://shanghai.anjuke.com/community/view/865578,31.274274,121.417305
11460,岚皋路401弄小区,https://shanghai.anjuke.com/community/view/865577,31.260251,121.428065
11461,南石一路75弄小区,https://shanghai.anjuke.com/community/view/865576,31.251658,121.411966
11462,谈家渡路162-164号小区,https://shanghai.anjuke.com/community/view/865575,31.241929,121.430623
11463,岚皋路145弄小区,https://shanghai.anjuke.com/community/view/865573,31.253696,121.428059
11464,真北路2725弄小区,https://shanghai.anjuke.com/community/view/865571,31.271373,121.397638
11465,谈家渡路6弄小区,https://shanghai.anjuke.com/community/view/865570,31.242567,121.431902
11466,岚皋西路98弄小区,https://shanghai.anjuke.com/community/view/865569,31.252483,121.426292
11467,长寿路275弄小区,https://shanghai.anjuke.com/community/view/865567,31.247124,121.446648
11468,光复西路555弄小区,https://shanghai.anjuke.com/community/view/865566,31.244561,121.435207
11469,交通西路1401弄小区,https://shanghai.anjuke.com/community/view/865565,31.26207,121.452609
11470,真南路822弄521支弄小区,https://shanghai.anjuke.com/community/view/865563,31.286264,121.391014
11471,桃浦西路55弄小区,https://shanghai.anjuke.com/community/view/865560,31.271914,121.401179
11472,棠浦路101-105号小区,https://shanghai.anjuke.com/community/view/865552,31.24545,121.412485
11473,北石路79号小区,https://shanghai.anjuke.com/community/view/865551,31.254907,121.410629
11474,北石路77号小区,https://shanghai.anjuke.com/community/view/865550,31.254975,121.410735
11475,枣阳路530弄小区,https://shanghai.anjuke.com/community/view/865549,31.233838,121.408982
11476,洛川路24号小区,https://shanghai.anjuke.com/community/view/862186,31.263675,121.445178
11477,沪太路682弄小区,https://shanghai.anjuke.com/community/view/862185,31.268986,121.452343
11478,金沙江路751号小区,https://shanghai.anjuke.com/community/view/862180,31.23766,121.406707
11479,长风三村,https://shanghai.anjuke.com/community/view/862179,31.235905,121.405954
11480,陕西北路1241弄小区,https://shanghai.anjuke.com/community/view/862178,31.247452,121.449944
11481,长寿路505弄小区,https://shanghai.anjuke.com/community/view/862177,31.244469,121.441937
11482,光复西路2185弄小区,https://shanghai.anjuke.com/community/view/862174,31.227584,121.412513
11483,兰溪路223-229号小区,https://shanghai.anjuke.com/community/view/862172,31.252759,121.40854
11484,金沙江路117弄91支弄小区,https://shanghai.anjuke.com/community/view/862171,31.237437,121.413416
11485,新沪馨苑,https://shanghai.anjuke.com/community/view/821255,31.27446,121.44398
11486,永定新村,https://shanghai.anjuke.com/community/view/821176,31.247658,121.430891
11487,祥和星宇花园(别墅),https://shanghai.anjuke.com/community/view/821112,31.286131,121.404822
11488,西域领地,https://shanghai.anjuke.com/community/view/821041,31.272981,121.433381
11489,烨博公寓,https://shanghai.anjuke.com/community/view/820959,31.24181,121.435031
11490,武宁三村,https://shanghai.anjuke.com/community/view/820938,31.248461,121.433057
11491,中兴村,https://shanghai.anjuke.com/community/view/820802,31.253897,121.431052
11492,中潭路88弄小区,https://shanghai.anjuke.com/community/view/820752,31.261367,121.447477
11493,"延川路113,125,135号小区",https://shanghai.anjuke.com/community/view/820735,31.248963,121.37925
11494,中山北路1295号小区,https://shanghai.anjuke.com/community/view/820716,31.263379,121.448669
11495,振华小区,https://shanghai.anjuke.com/community/view/820476,31.260829,121.445491
11496,星光名门,https://shanghai.anjuke.com/community/view/820289,31.240903,121.435998
11497,信严新村,https://shanghai.anjuke.com/community/view/820282,31.255823,121.431439
11498,桃浦路191弄小区,https://shanghai.anjuke.com/community/view/820186,31.266,121.405781
11499,泰来坊,https://shanghai.anjuke.com/community/view/820086,31.252583,121.447556
11500,梅川小区,https://shanghai.anjuke.com/community/view/819741,31.245603,121.404367
11501,梅川五街坊,https://shanghai.anjuke.com/community/view/819740,31.246,121.4024
11502,石泉三村,https://shanghai.anjuke.com/community/view/819626,31.260451,121.436259
11503,石泉弄75号小区,https://shanghai.anjuke.com/community/view/819624,31.258352,121.435561
11504,石泉路180弄小区,https://shanghai.anjuke.com/community/view/819621,31.256518,121.430606
11505,洛川路990号小区,https://shanghai.anjuke.com/community/view/819570,31.270125,121.450305
11506,陆家宅后村,https://shanghai.anjuke.com/community/view/819523,31.253828,121.428723
11507,中山北路2525弄小区,https://shanghai.anjuke.com/community/view/819521,31.250334,121.429235
11508,南大街15弄小区,https://shanghai.anjuke.com/community/view/819236,31.253851,121.408964
11509,联谊花苑,https://shanghai.anjuke.com/community/view/819190,31.266284,121.448361
11510,三源路162弄小区,https://shanghai.anjuke.com/community/view/819033,31.265348,121.409615
11511,三原路85号小区,https://shanghai.anjuke.com/community/view/819031,31.265869,121.409481
11512,岚皋西路234弄小区,https://shanghai.anjuke.com/community/view/818909,31.253265,121.429078
11513,岚皋路40弄小区,https://shanghai.anjuke.com/community/view/818907,31.253792,121.434262
11514,荣晟公寓,https://shanghai.anjuke.com/community/view/818809,31.25105,121.410472
11515,日安清庭,https://shanghai.anjuke.com/community/view/818767,31.266712,121.404531
11516,清竹坊,https://shanghai.anjuke.com/community/view/818630,31.266989,121.395523
11517,清峪路520号小区,https://shanghai.anjuke.com/community/view/818626,31.247421,121.374639
11518,华阴路99号小区,https://shanghai.anjuke.com/community/view/818618,31.266383,121.452728
11519,华阴路95-99号小区,https://shanghai.anjuke.com/community/view/818617,31.267305,121.45226
11520,华阴路216号小区,https://shanghai.anjuke.com/community/view/818615,31.2659,121.448855
11521,华阴路209-215号小区,https://shanghai.anjuke.com/community/view/818613,31.265268,121.449071
11522,清涧花苑,https://shanghai.anjuke.com/community/view/818612,31.267253,121.391027
11523,华阴路211号小区,https://shanghai.anjuke.com/community/view/818611,31.265139,121.449222
11524,华阴路1401弄小区,https://shanghai.anjuke.com/community/view/818608,31.264625,121.445615
11525,乾兴坊,https://shanghai.anjuke.com/community/view/818432,31.248737,121.455002
11526,普雄路28弄小区,https://shanghai.anjuke.com/community/view/818333,31.243197,121.430617
11527,泾惠路39弄小区,https://shanghai.anjuke.com/community/view/818308,31.263961,121.443188
11528,华池路55号小区,https://shanghai.anjuke.com/community/view/818277,31.262428,121.434885
11529,华池路381号小区,https://shanghai.anjuke.com/community/view/818276,31.260163,121.431716
11530,华池路35号小区,https://shanghai.anjuke.com/community/view/818275,31.262368,121.435796
11531,华池路311弄小区,https://shanghai.anjuke.com/community/view/818273,31.259751,121.429274
11532,华池路2号小区,https://shanghai.anjuke.com/community/view/818271,31.26272,121.436831
11533,锦绣里,https://shanghai.anjuke.com/community/view/818264,31.249166,121.454367
11534,沪太路750弄小区,https://shanghai.anjuke.com/community/view/818225,31.271465,121.450253
11535,金杨园,https://shanghai.anjuke.com/community/view/818188,31.238491,121.409883
11536,南溪园,https://shanghai.anjuke.com/community/view/818018,31.245216,121.416601
11537,南石二路115号小区,https://shanghai.anjuke.com/community/view/818005,31.251038,121.409816
11538,江宁路1400号小区,https://shanghai.anjuke.com/community/view/817758,31.253917,121.44828
11539,江宁路1383弄小区,https://shanghai.anjuke.com/community/view/817757,31.253316,121.447083
11540,江宁路1243弄小区,https://shanghai.anjuke.com/community/view/817756,31.251345,121.448863
11541,江宁路1033弄小区,https://shanghai.anjuke.com/community/view/817753,31.248605,121.451395
11542,江宁路1023弄小区,https://shanghai.anjuke.com/community/view/817752,31.248423,121.451594
11543,北石路101号小区,https://shanghai.anjuke.com/community/view/817530,31.254483,121.410262
11544,大渡河路690弄小区,https://shanghai.anjuke.com/community/view/817339,31.235841,121.402502
11545,大渡河690弄小区,https://shanghai.anjuke.com/community/view/817338,31.235931,121.402099
11546,光复西路683弄小区,https://shanghai.anjuke.com/community/view/817324,31.243717,121.432719
11547,光复西路2369弄小区,https://shanghai.anjuke.com/community/view/817322,31.22717,121.408563
11548,古浪路415弄小区,https://shanghai.anjuke.com/community/view/817224,31.287753,121.391013
11549,宫,https://shanghai.anjuke.com/community/view/817143,31.2886,121.392758
11550,北石路85号小区,https://shanghai.anjuke.com/community/view/816959,31.254655,121.4104
11551,北石路71号小区,https://shanghai.anjuke.com/community/view/816958,31.254971,121.411029
11552,北石路67号小区,https://shanghai.anjuke.com/community/view/816957,31.255249,121.411411
11553,北石路63-65号小区,https://shanghai.anjuke.com/community/view/816956,31.255293,121.411414
11554,北石路105号小区,https://shanghai.anjuke.com/community/view/816953,31.254511,121.410126
11555,北石村,https://shanghai.anjuke.com/community/view/816952,31.255594,121.414665
11556,大金丰,https://shanghai.anjuke.com/community/view/660164,31.245863,121.367744
11557,浩创商务公寓,https://shanghai.anjuke.com/community/view/428946,31.254355,121.419245
11558,西谈家渡路129弄小区,https://shanghai.anjuke.com/community/view/345297,31.242504,121.430344
11559,苏堤江宁苑,https://shanghai.anjuke.com/community/view/328913,31.249384,121.455484
11560,洛川路10弄小区,https://shanghai.anjuke.com/community/view/307716,31.269546,121.451643
11561,东新路137弄小区,https://shanghai.anjuke.com/community/view/259587,31.247929,121.431816
11562,天纪公寓,https://shanghai.anjuke.com/community/view/185155,31.243216,121.441544
11563,昌化路1034弄小区,https://shanghai.anjuke.com/community/view/180461,31.252966,121.4513
11564,悠雅曹杨,https://shanghai.anjuke.com/community/view/177021,31.265283,121.407822
11565,镇坪路129弄小区,https://shanghai.anjuke.com/community/view/176690,31.256102,121.435095
11566,武宁新村,https://shanghai.anjuke.com/community/view/174055,31.244914,121.431866
11567,岚皋西路342弄小区,https://shanghai.anjuke.com/community/view/172597,31.252248,121.426066
11568,信安新村,https://shanghai.anjuke.com/community/view/171158,31.255549,121.428178
11569,华阴路292号小区,https://shanghai.anjuke.com/community/view/169469,31.265244,121.447943
11570,中山北路2626弄小区,https://shanghai.anjuke.com/community/view/129977,31.248444,121.428083
11571,万航渡后路87号小区,https://shanghai.anjuke.com/community/view/127307,31.235261,121.431359
11572,中山北路2451弄小区,https://shanghai.anjuke.com/community/view/123812,31.251146,121.43056
11573,中化新村,https://shanghai.anjuke.com/community/view/115859,31.238277,121.423595
11574,华阴路97号小区,https://shanghai.anjuke.com/community/view/84948,31.267031,121.452346
11575,华池路15-25号小区,https://shanghai.anjuke.com/community/view/83493,31.262493,121.436498
11576,华池路1弄小区,https://shanghai.anjuke.com/community/view/82281,31.262168,121.431914
11577,岚皋西路306弄小区,https://shanghai.anjuke.com/community/view/64563,31.252807,121.427212
11578,桃浦八村,https://shanghai.anjuke.com/community/view/62779,31.293376,121.354582
11579,蒲发小区,https://shanghai.anjuke.com/community/view/18320,31.243193,121.437854
11580,洛川路16号小区,https://shanghai.anjuke.com/community/view/16920,31.269103,121.451265
11581,曹杨五村,https://shanghai.anjuke.com/community/view/16074,31.238327,121.414816
11582,同济大学沪西家属区,https://shanghai.anjuke.com/community/view/15561,31.27718,121.397393
11583,岚皋西路145弄小区,https://shanghai.anjuke.com/community/view/15545,31.253433,121.428259
11584,枫杨园,https://shanghai.anjuke.com/community/view/15175,31.247732,121.416973
11585,武宁四村,https://shanghai.anjuke.com/community/view/14710,31.249718,121.431554
11586,金城里,https://shanghai.anjuke.com/community/view/14014,31.24735,121.451013
11587,兰田小区,https://shanghai.anjuke.com/community/view/13921,31.251934,121.428304
11588,农林新村,https://shanghai.anjuke.com/community/view/13129,31.26141,121.441276
11589,振华社区,https://shanghai.anjuke.com/community/view/13093,31.260784,121.445394
11590,谈家渡社区,https://shanghai.anjuke.com/community/view/12085,31.241738,121.429819
11591,槎浦新家园(南园),https://shanghai.anjuke.com/community/view/10701,31.292307,121.336267
11592,大众河滨酒店式公寓,https://shanghai.anjuke.com/community/view/10429,31.2464237213135,121.444175720215
11593,沪太新村,https://shanghai.anjuke.com/community/view/10320,31.273712,121.442563
11594,九茂小区,https://shanghai.anjuke.com/community/view/9479,31.246603,121.450027
11595,紫荆苑,https://shanghai.anjuke.com/community/view/4624,31.290081,121.351905
11596,申环花苑,https://shanghai.anjuke.com/community/view/4303,31.287799,121.392545
11597,桃浦一村,https://shanghai.anjuke.com/community/view/4279,31.288573,121.360338
11598,芝川新苑,https://shanghai.anjuke.com/community/view/3045,31.263928,121.409042
11599,泾阳路129弄小区,https://shanghai.anjuke.com/community/view/2853,31.244259,121.370808
11600,白兰园,https://shanghai.anjuke.com/community/view/1709,31.241623,121.421492
11601,逸流公寓一期,https://shanghai.anjuke.com/community/view/1590,31.243726,121.427666
11602,长新小区,https://shanghai.anjuke.com/community/view/835,31.274032,121.440126
11603,国鑫大厦,https://shanghai.anjuke.com/community/view/800,31.243398,121.439877
11604,兰田新村,https://shanghai.anjuke.com/community/view/68,31.253034,121.428248
11605,名师华苑,https://shanghai.anjuke.com/community/view/54,31.236411,121.401608
11606,长风小区,https://shanghai.anjuke.com/community/view/52,31.237572,121.404251
11607,红星世贸大厦,https://shanghai.anjuke.com/community/view/1028287,31.243576,121.39255
11608,绥德路603号商业,https://shanghai.anjuke.com/community/view/1027758,31.271104,121.378059
11609,申兴华庭,https://shanghai.anjuke.com/community/view/1027025,31.25584,121.423607
11610,事久馨苑,https://shanghai.anjuke.com/community/view/1025868,31.243796,121.438641
11611,岚皋路25弄小区,https://shanghai.anjuke.com/community/view/1023702,31.25283,121.432427
11612,百联中环购物广场,https://shanghai.anjuke.com/community/view/1015432,31.251378,121.390612
11613,金沙江路2319号小区,https://shanghai.anjuke.com/community/view/994122,31.243755,121.372607
11614,岚皋西路45弄小区,https://shanghai.anjuke.com/community/view/994121,31.254704,121.430881
11615,甘陵小区,https://shanghai.anjuke.com/community/view/990222,31.266737,121.434047
11616,曹家巷小区,https://shanghai.anjuke.com/community/view/865586,31.234819,121.417725
11617,曹家巷小区,https://shanghai.anjuke.com/community/view/865574,31.234457,121.417377
11618,石泉路88弄小区,https://shanghai.anjuke.com/community/view/865614,31.25411,121.42379
11619,曹家巷小区,https://shanghai.anjuke.com/community/view/865559,31.234925,121.417493
11620,阳明新城,https://shanghai.anjuke.com/community/view/3977,31.275828,121.528425
11621,中建大公馆,https://shanghai.anjuke.com/community/view/370231,31.337088,121.523355
11622,和瑞雅苑,https://shanghai.anjuke.com/community/view/865123,31.272698,121.544032
11623,国富苑,https://shanghai.anjuke.com/community/view/3669,31.286311,121.53867
11624,嘉誉湾,https://shanghai.anjuke.com/community/view/442166,31.338255,121.51555
11625,九龙仓玺园(公寓),https://shanghai.anjuke.com/community/view/223242,31.333786,121.51499
11626,仁恒怡庭,https://shanghai.anjuke.com/community/view/215475,31.333424,121.519243
11627,城市名园,https://shanghai.anjuke.com/community/view/3537,31.337235,121.545733
11628,国定路140弄小区,https://shanghai.anjuke.com/community/view/359595,31.300796,121.521467
11629,滨江晶典,https://shanghai.anjuke.com/community/view/211157,31.266615,121.534065
11630,华润置地橡树湾(公寓),https://shanghai.anjuke.com/community/view/148711,31.345169,121.526562
11631,林绿家园,https://shanghai.anjuke.com/community/view/3239,31.296312,121.519458
11632,控江路1197弄小区,https://shanghai.anjuke.com/community/view/12030,31.283223,121.533296
11633,国和一村,https://shanghai.anjuke.com/community/view/4959,31.322411,121.53545
11634,合生江湾国际公寓,https://shanghai.anjuke.com/community/view/3270,31.342801,121.522921
11635,鼎盛公寓,https://shanghai.anjuke.com/community/view/3989,31.291941,121.512729
11636,宝地东花园,https://shanghai.anjuke.com/community/view/1026205,31.268049,121.517301
11637,馨运公寓,https://shanghai.anjuke.com/community/view/805107,31.27226,121.538867
11638,翡丽甲第,https://shanghai.anjuke.com/community/view/779244,31.266312,121.52457
11639,汇丰苑,https://shanghai.anjuke.com/community/view/3867,31.295208,121.510149
11640,靖宇家园,https://shanghai.anjuke.com/community/view/3551,31.298514,121.549353
11641,引翔港小区,https://shanghai.anjuke.com/community/view/1025734,31.278308,121.546431
11642,龙泽大厦,https://shanghai.anjuke.com/community/view/876714,31.270924,121.542183
11643,圣骊名苑,https://shanghai.anjuke.com/community/view/641329,31.266651,121.536873
11644,保利香槟苑,https://shanghai.anjuke.com/community/view/595145,31.26188,121.533935
11645,润地华庭,https://shanghai.anjuke.com/community/view/523647,31.333306,121.510479
11646,新江湾城首府,https://shanghai.anjuke.com/community/view/517773,31.339661,121.523872
11647,鞍山五村,https://shanghai.anjuke.com/community/view/5009,31.282058,121.511688
11648,新江湾城雍景苑,https://shanghai.anjuke.com/community/view/4216,31.339137,121.529835
11649,文化佳园,https://shanghai.anjuke.com/community/view/3645,31.296352,121.532205
11650,珠江香樟南园,https://shanghai.anjuke.com/community/view/3561,31.276758,121.550495
11651,密云小区,https://shanghai.anjuke.com/community/view/1025944,31.286009,121.503016
11652,和平公寓,https://shanghai.anjuke.com/community/view/865168,31.276691,121.51485
11653,八埭头公寓,https://shanghai.anjuke.com/community/view/816742,31.258351,121.529481
11654,翡丽云邸,https://shanghai.anjuke.com/community/view/595168,31.265508,121.524895
11655,保辉香景园,https://shanghai.anjuke.com/community/view/370208,31.33293,121.511621
11656,市光四村,https://shanghai.anjuke.com/community/view/4971,31.325586,121.544503
11657,佳泰花园,https://shanghai.anjuke.com/community/view/3820,31.305245,121.536428
11658,安居花苑,https://shanghai.anjuke.com/community/view/3632,31.284191,121.556489
11659,恒联新天地花园,https://shanghai.anjuke.com/community/view/3344,31.287434,121.522124
11660,双喜家园,https://shanghai.anjuke.com/community/view/1025871,31.259798,121.540287
11661,紫华欣苑,https://shanghai.anjuke.com/community/view/875424,31.285801,121.554083
11662,三湘未来海岸,https://shanghai.anjuke.com/community/view/865140,31.322167,121.511867
11663,明月坊,https://shanghai.anjuke.com/community/view/754086,31.275143,121.545966
11664,尚发嘉苑,https://shanghai.anjuke.com/community/view/642068,31.265962,121.535001
11665,延吉东路131弄小区,https://shanghai.anjuke.com/community/view/11504,31.299287,121.551671
11666,控江一村,https://shanghai.anjuke.com/community/view/5001,31.286793,121.536449
11667,市光一村,https://shanghai.anjuke.com/community/view/4974,31.32329,121.541826
11668,工农三村,https://shanghai.anjuke.com/community/view/4970,31.329282,121.541736
11669,心仪雅苑,https://shanghai.anjuke.com/community/view/3861,31.285028,121.545733
11670,文化花园香榭丽苑,https://shanghai.anjuke.com/community/view/3608,31.308099,121.501046
11671,华晖绿苑,https://shanghai.anjuke.com/community/view/3602,31.270195,121.542367
11672,中轩丽苑,https://shanghai.anjuke.com/community/view/3584,31.283905,121.560666
11673,梅林小区,https://shanghai.anjuke.com/community/view/1025939,31.314881,121.546816
11674,椰泰公寓,https://shanghai.anjuke.com/community/view/1025766,31.314019,121.52497
11675,鞍山四村第二小区,https://shanghai.anjuke.com/community/view/990283,31.283669,121.516289
11676,圣骊河滨苑(南区),https://shanghai.anjuke.com/community/view/877294,31.26356,121.538962
11677,莱克大厦,https://shanghai.anjuke.com/community/view/869764,31.279138,121.510272
11678,五金江浦大楼,https://shanghai.anjuke.com/community/view/820907,31.260059,121.538041
11679,创智坊(一期北区),https://shanghai.anjuke.com/community/view/817252,31.31074,121.517464
11680,新江湾中凯城市之光,https://shanghai.anjuke.com/community/view/720991,31.325504,121.509929
11681,文化名邸,https://shanghai.anjuke.com/community/view/637421,31.322905,121.504126
11682,中环和润苑,https://shanghai.anjuke.com/community/view/612557,31.288798,121.561605
11683,建发璟墅,https://shanghai.anjuke.com/community/view/608943,31.324628,121.506401
11684,文通雅苑,https://shanghai.anjuke.com/community/view/608718,31.268859,121.521357
11685,建发珑庭(一期),https://shanghai.anjuke.com/community/view/544596,31.325505,121.511494
11686,国际滨江城,https://shanghai.anjuke.com/community/view/409682,31.280149,121.561869
11687,水月坊,https://shanghai.anjuke.com/community/view/376851,31.275992,121.548381
11688,合生高尔夫公寓,https://shanghai.anjuke.com/community/view/215481,31.272506,121.524887
11689,凤南一村,https://shanghai.anjuke.com/community/view/180646,31.281421,121.532698
11690,同济新村,https://shanghai.anjuke.com/community/view/9146,31.287601,121.515893
11691,纺三小区,https://shanghai.anjuke.com/community/view/5020,31.259893,121.531673
11692,兰花新村,https://shanghai.anjuke.com/community/view/4621,31.30881,121.534267
11693,莱茵半岛,https://shanghai.anjuke.com/community/view/4211,31.312971,121.543551
11694,长白新城,https://shanghai.anjuke.com/community/view/4164,31.299183,121.548949
11695,长阳新苑,https://shanghai.anjuke.com/community/view/3992,31.270124,121.537809
11696,兰花教师公寓(南区),https://shanghai.anjuke.com/community/view/3825,31.309615,121.542081
11697,欧洲凯城园,https://shanghai.anjuke.com/community/view/3604,31.260404,121.533047
11698,新凤城银座,https://shanghai.anjuke.com/community/view/3533,31.283845,121.52976
11699,新凤城(公寓),https://shanghai.anjuke.com/community/view/3513,31.283134,121.527028
11700,佳龙花园,https://shanghai.anjuke.com/community/view/3511,31.303151,121.542552
11701,东方馨园,https://shanghai.anjuke.com/community/view/3483,31.302941,121.516344
11702,鹏程苑,https://shanghai.anjuke.com/community/view/3178,31.321175,121.540197
11703,华元豪庭,https://shanghai.anjuke.com/community/view/3158,31.282228,121.521058
11704,鞍山四村第一小区,https://shanghai.anjuke.com/community/view/1026199,31.282886,121.515741
11705,联银公寓,https://shanghai.anjuke.com/community/view/1025992,31.330753,121.545691
11706,民星一村,https://shanghai.anjuke.com/community/view/990386,31.319291,121.548107
11707,中原路99弄小区,https://shanghai.anjuke.com/community/view/925131,31.31968,121.537418
11708,信达泰禾上海院子,https://shanghai.anjuke.com/community/view/915092,31.325821,121.517913
11709,书香公寓,https://shanghai.anjuke.com/community/view/876684,31.284297,121.508696
11710,海上硕和城,https://shanghai.anjuke.com/community/view/865171,31.306756,121.534793
11711,新江湾城建德国际公寓,https://shanghai.anjuke.com/community/view/821296,31.340603,121.531105
11712,信通浦皓园,https://shanghai.anjuke.com/community/view/820280,31.277115,121.528703
11713,白洋淀绿苑,https://shanghai.anjuke.com/community/view/818561,31.287371,121.558777
11714,创智坊(一期南区),https://shanghai.anjuke.com/community/view/817255,31.309982,121.517633
11715,工农四村星源佳苑,https://shanghai.anjuke.com/community/view/817129,31.327945,121.546058
11716,建发公园首府,https://shanghai.anjuke.com/community/view/658863,31.289145,121.545313
11717,抚顺路363弄小区,https://shanghai.anjuke.com/community/view/565387,31.283917,121.518196
11718,浣纱五村,https://shanghai.anjuke.com/community/view/518008,31.304917,121.539234
11719,创智坊(三期北区),https://shanghai.anjuke.com/community/view/291021,31.309937,121.514774
11720,保利维拉家园,https://shanghai.anjuke.com/community/view/200921,31.319901,121.504024
11721,加州水郡,https://shanghai.anjuke.com/community/view/200908,31.337633,121.518665
11722,华荣公寓,https://shanghai.anjuke.com/community/view/61845,31.267452,121.545884
11723,海上海,https://shanghai.anjuke.com/community/view/13045,31.272267,121.513789
11724,金源佳苑(东区),https://shanghai.anjuke.com/community/view/9337,31.284067,121.53753
11725,金凤大楼,https://shanghai.anjuke.com/community/view/4066,31.271958,121.546993
11726,幸福苑,https://shanghai.anjuke.com/community/view/4052,31.279736,121.542004
11727,冶金公寓,https://shanghai.anjuke.com/community/view/4016,31.287223,121.503034
11728,银河苑,https://shanghai.anjuke.com/community/view/3984,31.273609,121.541665
11729,紫藤佳苑,https://shanghai.anjuke.com/community/view/3936,31.267847,121.531292
11730,文化花园清华苑,https://shanghai.anjuke.com/community/view/3914,31.308521,121.495507
11731,北茶园,https://shanghai.anjuke.com/community/view/3708,31.298367,121.52321
11732,眉州路515弄小区,https://shanghai.anjuke.com/community/view/3694,31.268994,121.538707
11733,建设新苑,https://shanghai.anjuke.com/community/view/3580,31.285091,121.557709
11734,华升新苑,https://shanghai.anjuke.com/community/view/3543,31.281654,121.52912
11735,香阁丽苑,https://shanghai.anjuke.com/community/view/3502,31.304974,121.531421
11736,黄兴绿园(西区),https://shanghai.anjuke.com/community/view/3340,31.306574,121.544488
11737,商建花苑,https://shanghai.anjuke.com/community/view/3300,31.318386,121.548079
11738,申润江涛苑,https://shanghai.anjuke.com/community/view/3199,31.262726,121.542763
11739,同济绿园,https://shanghai.anjuke.com/community/view/2228,31.279294,121.517824
11740,凤城三村,https://shanghai.anjuke.com/community/view/1026156,31.287346,121.527462
11741,和平花苑,https://shanghai.anjuke.com/community/view/1026115,31.278024,121.514486
11742,民庆家园,https://shanghai.anjuke.com/community/view/1025948,31.326943,121.526135
11743,张家浜小区,https://shanghai.anjuke.com/community/view/990018,31.27506,121.523188
11744,国定路700弄住宅小区,https://shanghai.anjuke.com/community/view/908026,31.313097,121.511342
11745,大连路1188弄小区,https://shanghai.anjuke.com/community/view/908025,31.273542,121.513602
11746,紫华佳苑,https://shanghai.anjuke.com/community/view/865117,31.278916,121.543922
11747,国伟新苑,https://shanghai.anjuke.com/community/view/865107,31.336356,121.543725
11748,盛世豪园(一期),https://shanghai.anjuke.com/community/view/819571,31.323673,121.525169
11749,三湘世纪花城(三期),https://shanghai.anjuke.com/community/view/819000,31.306032,121.497865
11750,黄兴绿园(东区),https://shanghai.anjuke.com/community/view/818888,31.30794,121.546181
11751,金源佳苑(西区),https://shanghai.anjuke.com/community/view/818209,31.283565,121.53775
11752,杭州路912号小区,https://shanghai.anjuke.com/community/view/817586,31.274654,121.553733
11753,工农四村星源绿苑,https://shanghai.anjuke.com/community/view/817131,31.32856,121.547421
11754,公园3000,https://shanghai.anjuke.com/community/view/744679,31.297168,121.532945
11755,海上国际,https://shanghai.anjuke.com/community/view/651381,31.278907,121.516806
11756,国定路600弄小区,https://shanghai.anjuke.com/community/view/650264,31.310892,121.51214
11757,赤峰公安公寓,https://shanghai.anjuke.com/community/view/642170,31.286793,121.50433
11758,福宁路99弄小区,https://shanghai.anjuke.com/community/view/638741,31.261075,121.539281
11759,城市方园,https://shanghai.anjuke.com/community/view/635792,31.340313,121.542619
11760,尚浦名邸,https://shanghai.anjuke.com/community/view/598058,31.322207,121.518914
11761,宁阳福邸,https://shanghai.anjuke.com/community/view/593865,31.280171,121.547051
11762,政通路40弄小区,https://shanghai.anjuke.com/community/view/583259,31.311147,121.527104
11763,益晖新苑,https://shanghai.anjuke.com/community/view/420624,31.296165,121.550516
11764,控江路121弄小区,https://shanghai.anjuke.com/community/view/418052,31.293773,121.552388
11765,梅林小区,https://shanghai.anjuke.com/community/view/416241,31.314213,121.547549
11766,尚浦领世,https://shanghai.anjuke.com/community/view/413816,31.32295,121.515267
